"sim","censoring","n","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
12004,"light",500,1.03311600789575,0.429174899582534,0.121931332802624,1.02981982247237,0.43288769774097,0.119555696067345,1.02648171321303,0.432085071236116,0.120200252741389
12005,"light",500,1.04815638932119,0.531889536094801,0.186690274578277,1.04654744356064,0.534981491815321,0.186723106786791,1.04656263716532,0.532938660204777,0.186884338719182
12006,"light",500,0.963715207151179,0.594448729243037,0.334590920199902,0.961689970391989,0.596453471385889,0.335280149769994,0.968411592912807,0.585140913274942,0.334839214646712
12007,"light",500,1.15328311690018,0.262982379620289,0.220107364156484,1.1504558362414,0.264215007895503,0.222511180025604,1.15374890696175,0.261291618269674,0.222973748995386
12008,"light",500,1.06967383653203,0.447985042066404,0.235353525144697,1.07200591183244,0.440612066606743,0.239189947695984,1.06629000768857,0.44661143501574,0.240018631283957
12009,"light",500,0.93077891233467,0.573879523711125,0.223030898170758,0.930366021240951,0.58600256252706,0.213926944268425,0.92980922624857,0.580960193653815,0.219282750362317
12010,"light",500,1.08908301468926,0.472067778656285,0.0445655079531511,1.0953854393263,0.468890269221718,0.0402721589007161,1.09433969527952,0.469531109807003,0.0424685433056327
12011,"light",500,1.00488165360182,0.50200628915158,0.259098534535936,1.01034674943263,0.499757699011149,0.254958687205867,1.00873722427363,0.493504961049452,0.261408575098131
12012,"light",500,1.03575140486355,0.583108824439617,0.128826542632792,1.02996562620602,0.584258048376895,0.136607574905851,1.03149035228835,0.585348392394739,0.133354230448463
12013,"light",500,1.13280047526932,0.581127591244238,0.105064568920452,1.1336148470111,0.59132851258243,0.101162492734153,1.13128798658162,0.584071517383641,0.103201393739873
12014,"light",500,0.971688366158718,0.419703596673356,0.35607262916117,0.969896440952828,0.420320160885128,0.358893123641511,0.968849739206367,0.414737018974905,0.359968061553872
12015,"light",500,0.969573350847918,0.636289221259809,0.211089579956269,0.967387196771469,0.637533472813046,0.217307424597135,0.971040926878059,0.63516519524966,0.212650211178903
12016,"light",500,0.980537415160338,0.590470685648559,0.250692213696538,0.978540404019784,0.599271472030553,0.247059501266073,0.979635803416923,0.596005662458651,0.243697324315194
12017,"light",500,1.04797905394729,0.344155172861868,0.311420974921705,1.04734113656918,0.34444969593114,0.30807343196393,1.04860900922469,0.342302445563928,0.308413780015162
12018,"light",500,0.975669549488182,0.686390467308084,0.0748481173871149,0.975689370231281,0.68673076042517,0.0796215255954241,0.971056499757453,0.686551698563147,0.0790952709495758
12019,"light",500,1.01135179913644,0.601391429815972,0.148293557006441,1.00424151027145,0.606349245816602,0.155110309413009,1.01111021316601,0.595843387722912,0.151832045601508
12020,"light",500,1.02240944180153,0.396948617911103,0.293941144094975,1.02246470959919,0.396443431629622,0.293372637738883,1.02635872491417,0.398352295699138,0.283466485391168
12021,"light",500,0.960356929145647,0.481559689778414,0.362007563326753,0.96014912266917,0.486284038288164,0.361324437925395,0.957067544699722,0.483328601223805,0.367892354003737
12022,"light",500,1.00936584782066,0.434660227463565,0.303634598756342,1.00763386557844,0.432128262742059,0.30223554108834,1.0061731690215,0.431301184880129,0.308861200545245
12023,"light",500,1.06011897345676,0.544525733060937,0.0848628575757123,1.05320402967316,0.576380176478345,0.0849561233409214,1.05942128325454,0.555474651488703,0.0813597296834193
12024,"light",500,0.981498833868547,0.600183683253786,0.373930042994098,0.98203546776871,0.598895005423101,0.375633560714359,0.979477608362147,0.599782332008869,0.374407385855975
12025,"light",500,1.01301227401002,0.360427764782461,0.270539228722549,1.00952734912812,0.358722868809127,0.276295573018495,1.00476020390631,0.357318306546426,0.279246491091098
12026,"light",500,1.04547618247362,0.419737766539864,0.245847112420557,1.04307973437096,0.413838630005703,0.251933986315883,1.04819800514887,0.416368350609907,0.244449838500141
12027,"light",500,1.03899761195405,0.550796290540452,0.0531589204075998,1.03768470072315,0.55275895131719,0.0512001465988848,1.0401632683922,0.552184789779083,0.0565431015093182
12028,"light",500,0.980769383453926,0.52464189757618,0.189472712577615,0.973705118418452,0.545902203455603,0.191320476020664,0.982922843521629,0.524760860895621,0.190307715589026
12029,"light",500,0.949335835041491,0.493787433160172,0.307492089320796,0.951638845812021,0.500980256592602,0.303228312966891,0.950415178674841,0.504587823043337,0.303582175062198
12030,"light",500,0.994264076771482,0.490631703399902,0.26713599742064,0.99391812974221,0.492948935902716,0.264751193347423,0.997151383098728,0.489068462119799,0.259813006655867
12031,"light",500,1.01677359549835,0.511187666182461,0.128438442071196,1.01609929743195,0.51334990035395,0.134441630845113,1.01642353786161,0.512016513774634,0.129971979445529
12032,"light",500,1.03519656591738,0.314823840275187,0.371184447417447,1.03565870403218,0.313902685881372,0.370699922996424,1.03523563668056,0.312345691416613,0.376346611180447
12033,"light",500,1.01249386219198,0.528735503430193,0.313367563788369,1.01573832541327,0.528079592286741,0.308307007009698,1.01641166555632,0.520983563873447,0.319495384860415
12034,"light",500,0.978321146760874,0.527516993880408,0.342277038302639,0.979126053884207,0.529265116164605,0.344744682617911,0.97720703217721,0.529870475810786,0.344163463242543
12035,"light",500,1.09275329347058,0.444811043487945,0.162705914760931,1.0907049545648,0.451474074700105,0.161653002232934,1.09380279324776,0.449913349267619,0.159037799551467
12036,"light",500,1.00376346452069,0.373764996726406,0.374728314175168,1.00722979457189,0.373498392458068,0.36796468749057,1.00452825338557,0.375580888416723,0.370033725601693
12037,"light",500,0.786458902261622,0.421601756198999,0.331371577568897,0.784376609884492,0.422658224070875,0.336510211111929,0.781768462663772,0.419856533615167,0.338594668794333
12038,"light",500,1.05062006438451,0.550162155727296,0.205960522979691,1.05454523392029,0.550229248987969,0.203385519558907,1.05254495098645,0.54921336801536,0.206343887597789
12039,"light",500,1.07970486844449,0.487581336188019,0.206457231035852,1.08108583206419,0.486397049473792,0.204351672439395,1.08139157170092,0.486745242950774,0.204524839115913
12040,"light",500,1.0457809757745,0.434110882459782,0.327256803992711,1.05002646326531,0.431879143972611,0.328018441023348,1.04908190447927,0.43196337912601,0.327600785983956
12041,"light",500,0.871220038935237,0.669840229065329,0.257305643512041,0.874293395874487,0.669485368192681,0.254873246626789,0.875560742738805,0.667587878571611,0.252856293069702
12042,"light",500,0.965424933802932,0.55962770753231,0.329183644013444,0.962055457233397,0.550474804714564,0.337259862373608,0.963435661826443,0.553571069868595,0.335684533608931
12043,"light",500,0.974069683735194,0.408599497097961,0.313618830121293,0.978008639915344,0.402466695198095,0.311400882186509,0.977349061386293,0.404862425024531,0.311001478889424
12044,"light",500,1.00703644806486,0.454315654615753,0.338019021614842,1.00833130964865,0.454621989095637,0.329602724887309,1.00914431350882,0.453999842872229,0.335179062574282
12045,"light",500,0.967229512513736,0.535292464388626,0.330244190921867,0.965910428578812,0.540677448552365,0.328876531477324,0.962886930182167,0.543190676357774,0.331451898327002
12046,"light",500,0.943037762577683,0.539047565859044,0.293881263263577,0.942656548072933,0.548041121760833,0.296434624485204,0.943067578837918,0.540208162811521,0.296381954414626
12047,"light",500,0.982573143772809,0.455245464157647,0.311896913887969,0.985996582547391,0.455047997841208,0.309382296283485,0.983114592818161,0.460042266762349,0.309528118920025
12048,"light",500,1.015822027806,0.441538375552558,0.297479677666385,1.00742855179148,0.449865096207373,0.301872450411248,1.01796379623348,0.443578838471685,0.291162156851229
12049,"light",500,0.960573749557313,0.566706787558428,0.195407268194853,0.959530271125626,0.566100469251941,0.192512388396919,0.955474815596213,0.573686386527272,0.191252155666304
12050,"light",500,0.99239743100276,0.564809631284313,0.25179834839839,0.989035957146606,0.565949986800829,0.256025871159977,0.987162513761425,0.563176986001874,0.250437688003524
12051,"light",500,0.90721174595412,0.633084137462347,0.36121453131593,0.901640641981012,0.635367194484086,0.369383517979534,0.902624517104134,0.640687880514055,0.364337729226401
12052,"light",500,1.02300221576482,0.388671935492901,0.315397624008379,1.02376103846222,0.381617646868221,0.317706260200833,1.02571106607876,0.392101415441498,0.309632103207118
12053,"light",500,1.03828469585918,0.424414731607457,0.243720407245355,1.04114537873163,0.420875024602466,0.240420939714819,1.04258370256735,0.421270728809797,0.242858582947178
12054,"light",500,1.09981831815981,0.413246125779928,0.0969227107848104,1.09770464002851,0.409439310455029,0.10376655715895,1.10123070982266,0.409948090909695,0.0980336695127632
12055,"light",500,1.07332203812955,0.539834381153729,0.158554493555586,1.06885708135029,0.53513066918886,0.168440114470727,1.07359065113428,0.537730133068603,0.16042867588468
12056,"light",500,0.985950090131551,0.500412010100168,0.29436659905733,0.985687681438958,0.502615650804993,0.292599016780105,0.982037632351407,0.50765672122166,0.299371828466953
12057,"light",500,0.932932920662392,0.522564946045613,0.378972445644822,0.932487908148418,0.522773355990172,0.379790079506261,0.932939144655729,0.523464896696606,0.374594897251705
12058,"light",500,0.989316303243442,0.479015507990503,0.334888336978784,0.990632580463568,0.483935861071595,0.331377614319557,0.994435103745067,0.481021372224124,0.325307807242709
12059,"light",500,0.97295013786099,0.534588316659984,0.341251356222457,0.971637238619931,0.536480464038903,0.343197157734521,0.973639932483131,0.536963750560669,0.339189299555757
12060,"light",500,1.06387432237275,0.444885250104243,0.193760558804241,1.06514875920716,0.444588786405824,0.19239471527261,1.06506824640154,0.451235721562187,0.185462879039573
12061,"light",500,0.922995719281348,0.37285659158949,0.418721678988353,0.92522671691825,0.37549267559947,0.419489382597096,0.928094138705541,0.37507634610665,0.416188114819977
12062,"light",500,0.92139264713937,0.728918108821823,0.269094299102622,0.920517801431794,0.735796319543504,0.264491324091851,0.918715771816178,0.733748065928182,0.264870569481756
12063,"light",500,0.955234637859228,0.674804498187974,0.0923868459286922,0.956367137441214,0.670926670182185,0.0903912179711923,0.961338187541069,0.662647691443713,0.0942454841866735
12064,"light",500,1.11091745930478,0.424965620520307,0.165295153914561,1.11004663098631,0.423925344141595,0.163534339264392,1.11507730297389,0.422767766503351,0.158350950816597
12065,"light",500,1.0599373594016,0.491954478510989,0.152986860205894,1.06120873897834,0.488415380533866,0.157307268947433,1.06342041239423,0.49482649981976,0.152447524691345
12066,"light",500,0.993153027487052,0.574480110547079,0.196642854430495,0.98507862720278,0.600714814888897,0.199465272280424,0.989722510077214,0.589660856969017,0.202296616077839
12067,"light",500,0.983867650151882,0.497004998712508,0.199519354210748,0.980176526115579,0.5018061201465,0.202481126560109,0.980683826775507,0.498472575758384,0.200257780011418
12068,"light",500,1.11296244138089,0.547507465638,0.123982412497962,1.11247985766837,0.551984759841023,0.124304168529894,1.11274580245467,0.55130626957275,0.118598786846683
12069,"light",500,1.02307634113576,0.335708846719297,0.415137157127208,1.02161091280952,0.336222125495472,0.415687850862403,1.02396935839718,0.334765305335287,0.414624954552718
12070,"light",500,1.0342660814774,0.61942338916807,0.28213077633935,1.0362167225032,0.616232960500706,0.276963114972212,1.0373065373288,0.62117685337056,0.275142237554413
12071,"light",500,0.998015947912363,0.612592638370612,0.181803243894611,1.00322959214745,0.612729987315745,0.182133101458247,1.00033313737687,0.612219950902667,0.181950130975529
12072,"light",500,1.00273070332494,0.42979220689599,0.397554993915301,1.00566650534158,0.43231024662867,0.390314474623358,0.995791109963571,0.438422948735233,0.397054101148891
12073,"light",500,1.02208795578944,0.45988107812158,0.229338679438238,1.02594496742424,0.453091283680445,0.228813277386537,1.02693823440339,0.455516860089591,0.225616808438198
12074,"light",500,0.843468682289725,0.713644868824887,0.335139008400807,0.843179645767161,0.71639816806777,0.336038276612582,0.844402864299721,0.710235241524492,0.336265645477529
12075,"light",500,0.952296792125685,0.653636803105895,0.132288320794478,0.945895987278729,0.659329507810821,0.136883843538375,0.94731695402739,0.658582779910697,0.135863814331388
12076,"light",500,0.909528291492665,0.491201203905968,0.348105517677867,0.909745662496014,0.488438046990244,0.351101899681092,0.908078281322063,0.492293613386429,0.350491028044268
12077,"light",500,0.999199780067579,0.46773738829588,0.36803976130597,1.00404865989112,0.455683427125238,0.375470475267983,1.00071839616656,0.459812267512251,0.376695894156152
12078,"light",500,1.07135736054302,0.45334827323897,0.153784380306819,1.07096550324999,0.451805035812497,0.153049124224667,1.07217296612809,0.454216608356214,0.152504506491175
12079,"light",500,0.963994159908892,0.540875023193051,0.238140216109975,0.961516001356689,0.547760577436714,0.240801934911244,0.966927959845668,0.533047249964931,0.235398421521906
12080,"light",500,0.997555898909259,0.468986617761472,0.130799729205176,0.996323955293134,0.467517881615033,0.134580086345797,0.995136285120545,0.468513324670992,0.135050668504619
12081,"light",500,1.05251440929665,0.392929647951156,0.271711114354656,1.05213405513698,0.396772598410237,0.270250515007767,1.04761129942382,0.395292035747014,0.278036399215824
12082,"light",500,1.04439014437167,0.567975399884608,0.081554736200648,1.04057181413819,0.567573016757106,0.0880784523265403,1.03893637923556,0.574725935628842,0.0855626706444726
12083,"light",500,1.15829190436642,0.376837808176719,0.1866813742999,1.15741465574783,0.392126885589451,0.182815120115183,1.16066519095873,0.383048880915705,0.181231207264145
